match_id,player_id,shot_statsbomb_xg,shots
19720,4647.0,0.06634634,1
19720,4659.0,0.4856365157,6
19720,4660.0,0.020986876,1
19720,10222.0,0.07352798,1
19720,10395.0,0.035527784,1
19720,15550.0,0.168677146,3
19720,15553.0,0.09244932419999999,3
19720,16386.0,0.038344683000000004,2
19720,17275.0,0.17633447,1
19722,10192.0,0.42270850499999996,4
19722,10405.0,0.054038868999999996,2
19722,10666.0,0.367834319,3
19722,15616.0,0.16371257,3
19722,15619.0,0.6371704970000001,3
19722,15620.0,0.46824573199999997,3
19722,15621.0,0.072588876,1
19722,15623.0,0.37737055,3
19722,15714.0,0.042193126,1
19722,15718.0,0.329894265,3
19722,18998.0,0.114762823,2
19722,19775.0,0.44494128,1
19723,4643.0,0.135091534,6
19723,4646.0,0.055593476,1
19723,4650.0,0.06452192,1
19723,4654.0,0.798963978,7
19723,10099.0,0.18610109,3
19723,10172.0,0.1529772,1
19723,10185.0,0.10798023600000001,2
19723,10188.0,0.022000538,1
19723,15547.0,0.056713168,1
19723,15554.0,0.020133741,1
19723,15555.0,0.104794363,2
19723,15570.0,0.060233757,3
19723,15574.0,0.011444943,1
19723,15575.0,0.033516113,1
19723,15579.0,0.04099357,1
19723,15580.0,0.4623985403,5
19723,17524.0,0.22523962,1
19723,18253.0,0.012443084,1
19724,4653.0,0.41140243,2
19724,10192.0,0.37241496,2
19724,10405.0,0.095691,1
19724,10658.0,2.165906749,5
19724,10666.0,0.20936948,3
19724,15616.0,0.095302318,3
19724,15619.0,0.018598888,1
19724,15621.0,0.13388427,1
19724,15623.0,1.562133731,9
19724,18146.0,0.14960921,1
19724,18147.0,0.29498999,2
19724,18153.0,0.028542718,1
19724,18156.0,0.0073272893,1
19724,18157.0,0.018027896,1
19725,15218.0,0.186201414,2
19725,15611.0,0.089320816,1
19725,15613.0,0.056160785,1
19725,15628.0,0.0423668997,2
19725,15631.0,0.030027825600000002,2
19725,16374.0,0.009448933,1
19725,16379.0,0.03711749,1
19725,16400.0,0.33568078,3
19725,19414.0,0.00835408,1
19725,20034.0,0.17888367800000002,2
19726,4633.0,0.14475483,1
19726,4638.0,0.338661443,3
19726,4641.0,0.69942987,3
19726,4642.0,0.359134607,5
19726,4659.0,0.1578458,1
19726,10222.0,0.374265625,4
19726,15549.0,0.052454987999999994,2
19726,15559.0,0.282743206,2
19726,15575.0,0.024268994,1
19726,15577.0,0.0070127915,1
19726,15579.0,0.058659486999999996,2
19726,17273.0,0.028153216,1
19726,19687.0,0.158723905,2
19727,10193.0,0.023302453,1
19727,10198.0,0.03146041,1
19727,10251.0,0.150086632,4
19727,15557.0,1.049953034,5
19727,15562.0,0.238283602,3
19727,15563.0,0.28608994050000003,4
19727,15565.0,0.046320693999999996,2
19727,15569.0,0.10403245,1
19727,15706.0,0.135918703,2
19727,15721.0,0.01094802,1
19727,15723.0,0.45149037000000003,3
19727,15725.0,0.031713046,1
19727,15726.0,0.20015615099999998,2
19727,18149.0,0.769683475,2
19727,19501.0,0.17320885,1
19727,19502.0,0.13979644,1
19728,4643.0,0.066769049,2
19728,4646.0,0.207773927,4
19728,4650.0,1.141114604,5
19728,4654.0,1.2255294129999998,4
19728,4658.0,0.021701489,1
19728,10099.0,0.16403968200000002,4
19728,10172.0,0.21851370500000003,3
19728,10185.0,0.2101144365,4
19728,10188.0,0.0577933986,3
19728,15554.0,0.2216207,2
19728,16383.0,0.7111165,1
19728,16387.0,0.012261148,1
19728,16388.0,0.296756285,2
19728,16390.0,0.09256797,2
19728,17524.0,0.31640389999999996,3
19728,19498.0,0.36638483,1
19729,10095.0,0.0524783907,2
19729,10171.0,0.11568501,1
19729,15556.0,0.021971174,1
19729,15559.0,0.11340245,1
19729,15574.0,0.0072387992,1
19729,15575.0,0.297739209,4
19729,15577.0,0.8131071999999999,2
19729,15579.0,0.01785695,1
19729,16384.0,0.189948905,2
19729,16386.0,0.13639240200000002,3
19729,16388.0,0.113375968,2
19729,18253.0,0.3911848,1
19729,18254.0,0.14560802,2
19729,21230.0,0.6680750800000002,3
19729,23412.0,0.005827248,1
19730,4633.0,0.07794237,1
19730,4641.0,0.633177674,5
19730,4642.0,0.1170376251,3
19730,4647.0,0.07558241,1
19730,4659.0,0.3250043095,4
19730,4660.0,0.7029721139999999,4
19730,10222.0,0.15683133900000001,3
19730,10395.0,0.040503385,2
19730,15550.0,0.09397298,1
19730,16374.0,0.030870474000000002,2
19730,16378.0,0.577298254,6
19730,16395.0,0.090636017,3
19730,16400.0,0.020499974,1
19730,19420.0,0.11430673,2
19731,4653.0,0.7948935000000001,4
19731,15708.0,0.38030790999999997,3
19731,15715.0,0.8454765435,4
19731,15718.0,0.182667433,2
19731,18146.0,0.07795565,1
19731,18147.0,0.803033087,6
19731,18150.0,0.074819136,2
19731,18151.0,0.194036246,2
19731,18153.0,0.22151908,1
19731,18159.0,0.063491814,1
19731,19775.0,0.24422549,1
19731,19896.0,0.129001808,2
19732,10198.0,0.07845705,1
19732,10251.0,0.229592591,4
19732,15613.0,0.019195931,1
19732,15706.0,0.1321004,2
19732,15721.0,0.17334065,1
19732,15723.0,0.212389054,6
19732,15726.0,0.10996726,2
19732,19416.0,0.14610399799999998,2
19732,19418.0,0.013811306,1
19732,19780.0,0.021449002,1
19733,4643.0,0.167920702,4
19733,4654.0,0.9462248575000001,3
19733,4658.0,0.02515977,1
19733,10099.0,0.098525315,3
19733,10185.0,0.051538687,1
19733,10188.0,0.20255354599999997,4
19733,10193.0,0.036391962,1
19733,15557.0,0.071267357,2
19733,15562.0,0.49705286099999996,3
19733,17524.0,0.059621327,1
19733,19501.0,0.067149195,2
19733,19502.0,0.11666171,1
19734,15558.0,0.05677072,1
19734,15559.0,0.18858212,1
19734,15570.0,0.218695005,2
19734,15574.0,0.23273137,1
19734,15575.0,0.16682301,5
19734,15579.0,0.137094504,2
19734,16374.0,0.0370018175,2
19734,16379.0,0.381897907,2
19734,16393.0,1.3591907926999998,4
19734,20034.0,0.043736826000000006,3
19735,4643.0,1.152780914,3
19735,4646.0,0.0070477934,1
19735,4649.0,0.00569609,1
19735,4653.0,0.396244455,2
19735,4654.0,1.07933516,2
19735,10099.0,0.06744715800000001,2
19735,10172.0,0.21634528,1
19735,10185.0,0.25091283,2
19735,10188.0,0.049868581999999995,2
19735,18145.0,0.017341917,1
19735,18150.0,0.33451593999999996,2
19735,18151.0,0.16473041,2
19735,18153.0,0.006457595,1
19735,18154.0,0.20582157,1
19735,18157.0,0.21633625299999998,3
19736,4633.0,0.1853044,2
19736,4638.0,0.13772486,1
19736,4641.0,0.050705306,1
19736,4647.0,0.10325779499999999,2
19736,4659.0,0.22032947800000002,3
19736,4660.0,0.024874582,2
19736,10192.0,0.14285246199999999,3
19736,10222.0,0.040999234,1
19736,15616.0,0.87164215,2
19736,15619.0,0.40090173,2
19736,15623.0,0.553379014,4
19736,17273.0,0.08867526,1
19736,18999.0,0.01433829,1
19737,15218.0,0.392233575,4
19737,15611.0,0.039800815,1
19737,15613.0,0.594943344,9
19737,15614.0,0.15768602,2
19737,15618.0,0.054108813,1
19737,15628.0,0.01899796,1
19737,15630.0,0.018084854,1
19737,15631.0,0.33965290000000004,3
19737,15711.0,0.020609152,1
19737,15712.0,0.007669982,1
19737,15714.0,0.235602305,2
19737,15715.0,0.0330997185,2
19737,19416.0,0.28480916700000003,3
19737,19418.0,0.679659783,5
19737,19777.0,0.036714492,2
19738,15562.0,0.11287962799999998,3
19738,15563.0,0.442322963,6
19738,15565.0,0.05576171,1
19738,15569.0,0.285805,1
19738,19502.0,0.43313928,3
19738,19503.0,0.802009509,2
19738,19592.0,0.046262447,1
19739,4643.0,0.641269809,6
19739,4646.0,0.70098536,3
19739,4654.0,1.252003358,6
19739,4658.0,0.015711162,1
19739,10099.0,0.096470416,1
19739,10172.0,0.148798254,2
19739,10188.0,0.26436578,2
19739,15554.0,0.06402913,1
19739,16374.0,0.221493424,3
19739,16378.0,0.74047349,3
19739,16393.0,0.16446021,1
19739,16395.0,0.0672767804,2
19739,16397.0,0.21346186,2
19739,19414.0,0.006026363,1
19739,20034.0,0.010903566,1
19740,15218.0,0.369012111,4
19740,15611.0,1.1949760999999999,2
19740,15613.0,0.04633003,1
19740,15628.0,0.031915262,1
19740,15631.0,0.5309698,1
19740,18146.0,0.047000424,2
19740,18151.0,0.42360423999999997,3
19740,18153.0,0.125673167,2
19740,18157.0,0.138710803,2
19740,19418.0,0.19992103,1
19740,19779.0,0.16760497,1
19741,10179.0,0.196399307,2
19741,10192.0,1.2133793990000001,5
19741,10251.0,0.3674877,1
19741,10658.0,0.6793843,1
19741,15619.0,0.42380299860000004,3
19741,15620.0,0.123204803,3
19741,15621.0,0.33366463,1
19741,15623.0,1.32933152,7
19741,15721.0,0.010247848,1
19741,18149.0,0.031857148,2
19742,10095.0,0.12750085,1
19742,15711.0,0.151250603,3
19742,15714.0,0.04250251,1
19742,15715.0,0.014573586,2
19742,15717.0,0.2313946,1
19742,16382.0,0.105211996,1
19742,16384.0,0.0911168223,3
19742,16386.0,0.719882464,4
19742,16388.0,0.15182453,3
19742,16390.0,0.0833247,1
19742,16391.0,0.03536478,1
19742,19775.0,0.06942833,1
19742,21048.0,0.16092196,1
19743,4633.0,0.12684712,1
19743,4638.0,0.03690234,1
19743,4641.0,0.997366998,8
19743,4642.0,0.059302922,1
19743,4647.0,0.249868221,4
19743,4660.0,0.21393794,3
19743,10193.0,0.017783105,1
19743,15550.0,0.186312557,2
19743,15553.0,0.90057396,2
19743,15563.0,0.035097137,1
19744,10179.0,0.05555284,1
19744,10192.0,0.609494958,5
19744,10658.0,1.306500405,4
19744,10666.0,0.019742483,1
19744,15620.0,0.14129502,1
19744,15621.0,0.11490831,1
19744,15623.0,1.7779893559999997,12
19744,16384.0,0.056158291,2
19744,16388.0,0.024965256,1
19744,17274.0,0.016857063,1
19745,15708.0,0.06521889,1
19745,15711.0,0.062312681999999994,2
19745,15714.0,0.06847819,1
19745,15715.0,1.1661788949999998,3
19745,16374.0,0.185862919,4
19745,16378.0,0.14580687,2
19745,16379.0,0.5207752179999999,4
19745,16395.0,0.56739359,2
19745,16400.0,1.05579033,3
19745,20034.0,0.11734312460000001,4
19746,4653.0,1.635104595,5
19746,15556.0,0.0062804283,1
19746,15570.0,0.034040126000000004,2
19746,15577.0,0.0152275,1
19746,15579.0,0.19692498349999998,3
19746,15580.0,0.2539694,1
19746,18145.0,0.020548262,1
19746,18147.0,0.13291357,1
19746,18151.0,0.3583184,3
19746,18153.0,0.15871971,2
19746,18154.0,0.32109016,1
19746,18157.0,0.122087019,3
19746,18254.0,0.1788165694,3
19747,4643.0,0.433266083,10
19747,4654.0,0.393612304,3
19747,10099.0,0.0343840854,2
19747,10172.0,0.32213652,3
19747,10185.0,0.169209432,2
19747,10188.0,0.011245016,1
19747,10190.0,0.498669242,5
19747,10251.0,0.506069468,5
19747,15554.0,0.156200558,2
19747,15703.0,0.014133644,1
19747,15706.0,0.078876191,3
19747,15723.0,0.3862125245,6
19747,15726.0,0.15216614,1
19747,18149.0,0.027466193,1
19748,4633.0,0.35875150999999994,3
19748,4638.0,0.24660424300000003,3
19748,4641.0,0.28721772,3
19748,4642.0,0.006897153,1
19748,4647.0,0.08318018199999999,2
19748,4660.0,0.20956537300000003,6
19748,15218.0,0.11276945,1
19748,15549.0,0.021741599,1
19748,15550.0,0.63734894,3
19748,15613.0,0.05305796,2
19748,15614.0,0.008726497,1
19748,19416.0,0.013112179,1
19748,19418.0,0.04749121,1
19748,19779.0,0.12000121,1
19749,10192.0,0.736362132,5
19749,10658.0,0.81858761,2
19749,15557.0,0.025897735,2
19749,15563.0,0.240219663,3
19749,15619.0,0.08453682,1
19749,15620.0,0.024703635,1
19749,15623.0,0.47990252800000005,6
19750,15556.0,0.9359644960000001,10
19750,15558.0,0.054148436999999994,2
19750,15570.0,0.295885868,7
19750,15571.0,0.21568249,1
19750,15574.0,0.097358584,1
19750,15575.0,0.017188298,2
19750,15578.0,0.031883184,1
19750,15579.0,0.342647343,6
19750,15580.0,0.111289294,2
19750,15707.0,0.012968342,1
19750,15713.0,0.042506423,1
19750,15714.0,0.0206447235,2
19750,15715.0,0.122932486,1
19750,15717.0,0.0066443034,1
19750,15718.0,0.029495627,1
19750,18253.0,0.10617459900000001,2
19750,18254.0,0.12407612,1
19751,4633.0,0.07761708,1
19751,4638.0,0.096981645,1
19751,4641.0,0.5899831999999999,3
19751,4653.0,0.044478495,1
19751,4659.0,0.7103219599999999,3
19751,4660.0,0.098510994,3
19751,15549.0,0.042051006,1
19751,15550.0,0.057881363,1
19751,17275.0,0.122886986,2
19751,18146.0,0.10140218,1
19751,18150.0,0.011394105,1
19751,18153.0,0.056353114999999995,2
19751,18157.0,0.22725563,1
19752,4643.0,0.2504089,1
19752,4654.0,0.928148757,4
19752,4658.0,0.020962074,1
19752,4992.0,0.0834939,1
19752,10099.0,0.168955346,2
19752,10172.0,0.27065945,1
19752,10185.0,0.27798813600000005,4
19752,10188.0,0.15161498499999998,2
19752,15613.0,0.048473995000000006,2
19752,15631.0,0.04072472,1
19752,17524.0,0.11880088,1
19752,19416.0,0.039775734,2
19753,10251.0,0.14799870199999998,3
19753,15723.0,0.707714132,4
19753,15726.0,0.380308708,6
19753,16382.0,0.06731362,1
19753,16384.0,0.00620684,1
19753,16386.0,0.1916912,3
19753,16388.0,0.055411222,2
19753,18149.0,0.010893718,1
19754,10235.0,0.04023572,1
19754,10658.0,0.13079001,1
19754,10666.0,0.30706311,3
19754,15611.0,1.13105254,2
19754,15616.0,0.5193059,2
19754,15619.0,0.148209483,3
19754,15620.0,0.038163893,1
19754,15623.0,0.21121837,2
19754,19416.0,0.007064324,1
19754,24237.0,0.014579913,1
19755,4638.0,0.320742935,4
19755,4641.0,0.28784286000000003,3
19755,4642.0,0.0637253856,2
19755,4643.0,0.1138862815,3
19755,4647.0,0.741170895,5
19755,4654.0,0.9260737699999999,4
19755,4659.0,0.144524976,2
19755,4660.0,0.08215487,1
19755,10099.0,0.185395,2
19755,10188.0,0.704630522,3
19755,10222.0,0.012346115,1
19755,15550.0,0.846784136,4
19755,15555.0,0.1432465,2
19755,17524.0,0.099794686,1
19756,10180.0,0.833092071,4
19756,15556.0,0.008093972,1
19756,15559.0,0.48274529,2
19756,15564.0,0.03472779,1
19756,15569.0,0.07484167,1
19756,15571.0,0.022913955,1
19756,15573.0,0.008073413,1
19756,15577.0,0.012230786,1
19756,15579.0,0.927876871,5
19756,15580.0,0.059768296,3
19756,18253.0,0.187273602,2
19756,18254.0,0.15175773,1
19756,19501.0,0.030168807,1
19756,19502.0,0.15085892,1
19756,19687.0,0.31215085500000006,3
19756,23547.0,0.05537003,1
19757,16378.0,0.49210127800000003,4
19757,16384.0,0.3053722,1
19757,16388.0,0.031745348,1
19757,16392.0,0.145890862,2
19757,16397.0,0.024113871,1
19757,16400.0,0.048946757,1
19757,19420.0,0.08046482,1
19757,20034.0,0.031222591,1
19757,21048.0,0.07854583600000001,2
19757,23413.0,0.51422691,4
19758,10190.0,0.24838651,2
19758,10251.0,0.288580141,4
19758,13834.0,0.023432892,1
19758,15705.0,0.0070489943,1
19758,15710.0,0.03669662,1
19758,15714.0,0.214271,2
19758,15715.0,0.005942275,1
19758,15716.0,0.0466761766,2
19758,15718.0,0.78380439,3
19758,15721.0,0.017056266,1
19758,15726.0,0.38080597,2
19758,18144.0,0.0074021383,1
19758,21290.0,0.007116063,1
19758,21854.0,0.517933916,4
19758,24747.0,0.9720218,3
19759,10192.0,1.6180154089999998,8
19759,10658.0,0.43880970999999996,4
19759,15556.0,0.10359291,1
19759,15559.0,0.109802306,1
19759,15570.0,0.028516127,1
19759,15580.0,0.22680584,1
19759,15619.0,0.037131507,1
19759,15620.0,0.110347256,1
19759,15623.0,1.4703721550000002,8
19759,18253.0,0.49922221999999994,2
19759,18254.0,0.00522748,1
19759,21230.0,0.12636483,1
19760,4633.0,0.7710783279999999,6
19760,4638.0,0.41609385,2
19760,4642.0,0.401213434,5
19760,4647.0,0.487782483,7
19760,4659.0,0.24947222000000002,3
19760,4660.0,0.9312694499999999,7
19760,10222.0,0.090191279,3
19760,15549.0,0.023130866,1
19760,15550.0,0.154494817,3
19760,15553.0,0.12084545159999999,3
19760,15714.0,0.07893251,1
19760,17275.0,0.19585203,1
19760,20061.0,0.011038763,1
19760,21854.0,0.011670999,1
19761,10093.0,0.07624627,1
19761,10095.0,0.012177304,1
19761,15218.0,0.219698106,3
19761,15611.0,0.40068898,2
19761,15622.0,0.22822406,2
19761,15628.0,0.04390416,1
19761,16382.0,0.086087026,1
19761,16384.0,0.014822196,1
19761,16386.0,0.221355036,3
19761,16388.0,0.75820831,2
19761,19416.0,0.047448813,2
19761,19777.0,0.09322328,1
19761,21048.0,0.047350332,1
19762,10190.0,0.09377263999999999,2
19762,10198.0,0.050551713,1
19762,10251.0,0.375131074,6
19762,15706.0,0.08886928799999999,2
19762,15721.0,0.026772555,1
19762,15723.0,0.38651343799999993,5
19762,16374.0,0.279842374,2
19762,16378.0,0.0076080225,1
19763,4653.0,0.7044684050000001,3
19763,15557.0,0.25871330000000003,2
19763,15562.0,0.9853131150000001,5
19763,15563.0,0.143152172,3
19763,15567.0,0.053904213,1
19763,15569.0,0.23665974,1
19763,18146.0,0.21177339,2
19763,18150.0,0.27362627500000003,2
19763,18151.0,0.038394038,1
19763,18153.0,0.021922607,1
19763,18157.0,0.708802096,2
19763,19592.0,0.19987307,1
19763,19896.0,0.03664379,1
19764,4643.0,0.746288992,6
19764,4646.0,0.49191081000000003,3
19764,4651.0,0.07724062,1
19764,4654.0,1.139390491,7
19764,4992.0,0.065702167,3
19764,10099.0,0.21494379200000002,3
19764,10172.0,0.0674439,1
19764,10185.0,0.17858316000000002,2
19764,10188.0,0.815321342,6
19764,15554.0,0.088227285,2
19764,15705.0,0.034259938,1
19764,15707.0,0.016533263,1
19764,15711.0,0.144952385,3
19764,15713.0,0.030074822,1
19764,15714.0,0.2853556,1
19764,15718.0,0.32922016,2
19764,17524.0,0.18081757,1
19764,19775.0,0.43036583,1
19764,21290.0,0.055315677,1
19765,10193.0,0.3439241,1
19765,15557.0,0.330653589,2
19765,15562.0,0.063843203,3
19765,15563.0,0.037329062999999996,2
19765,15569.0,0.10108897,1
19765,15611.0,0.255881229,3
19765,15613.0,0.036507536,1
19765,19416.0,0.00626391,1
19765,19501.0,0.09167373,2
19765,19592.0,0.03355302,1
19765,19777.0,0.07501301,1
19765,19779.0,0.006998942,1
19765,21556.0,0.118445315,2
19766,10179.0,0.09048130500000001,2
19766,10405.0,0.17420904999999998,2
19766,10658.0,0.29402792,2
19766,10666.0,0.37666894199999995,5
19766,15619.0,0.19648574,3
19766,15620.0,0.21701188300000002,5
19766,15623.0,1.4728041509999998,10
19766,16378.0,0.39455714999999997,2
19766,16395.0,0.6661251,1
19766,16400.0,0.0214445,1
19766,18999.0,0.043541126,1
19767,10190.0,0.1228682567,2
19767,10251.0,0.282437779,5
19767,15558.0,0.017292121,1
19767,15559.0,0.15634187,1
19767,15570.0,0.21836835,1
19767,15575.0,0.036971709,2
19767,15577.0,0.04447625,1
19767,15579.0,0.03904865,1
19767,15706.0,0.21313131,1
19767,15723.0,0.671866855,5
19767,18149.0,0.15992299,1
19767,18253.0,0.55358332,4
19768,4653.0,0.545702355,2
19768,16383.0,0.11124892,1
19768,16388.0,0.05402652,2
19768,16390.0,0.11168212,1
19768,18146.0,0.010406595,1
19768,18147.0,0.156394974,3
19768,18150.0,0.032136668,1
19768,18153.0,0.498168213,4
19768,18156.0,0.20260489,1
19768,18157.0,0.14531048,1
19768,18159.0,0.05714956,1
19768,21048.0,0.071176065,3
19769,4653.0,0.447876868,4
19769,16377.0,0.10819774,1
19769,16378.0,0.265341552,4
19769,16393.0,0.09800193,1
19769,16394.0,0.05509889,1
19769,16395.0,0.10464411,1
19769,16397.0,0.064353935,1
19769,16400.0,0.018626226,2
19769,18148.0,0.068483174,1
19769,18150.0,0.0073658326,1
19769,18151.0,0.06612992,1
19769,18153.0,0.110001676,1
19769,18154.0,0.19892691,1
19769,19414.0,0.025322953,1
19769,20034.0,0.043047891000000005,2
19770,4643.0,0.6657043833,6
19770,4654.0,0.25398847950000003,2
19770,10179.0,0.07077442,1
19770,10658.0,0.155251681,4
19770,10666.0,0.052798532,1
19770,15554.0,0.010477877,1
19770,15619.0,0.0911980015,3
19770,15620.0,0.103574477,2
19770,15621.0,0.09538086,1
19770,15623.0,0.615786875,3
19770,17524.0,0.06410108,1
19770,21860.0,0.0434468895,2
19771,10193.0,0.034613515,2
19771,15557.0,0.12912188,2
19771,15562.0,0.386487458,3
19771,15563.0,0.10657728329999999,4
19771,15564.0,0.5440095530000001,5
19771,15567.0,0.0071332967,1
19771,15712.0,0.13973261,2
19771,15713.0,0.010459245,1
19771,15716.0,0.54164389,2
19771,15718.0,0.022770347,1
19771,19502.0,0.057511624,1
19771,19592.0,0.076892155,2
19771,21556.0,0.015578294,1
19772,4633.0,0.4168656,2
19772,4638.0,0.1205265,1
19772,4647.0,0.45274209800000004,4
19772,4659.0,0.449072188,2
19772,4660.0,0.19551772,3
19772,10222.0,0.0070000356,1
19772,10251.0,0.09471507800000001,2
19772,15549.0,0.09173782,1
19772,15550.0,0.033736166,1
19772,15553.0,0.168112895,3
19772,15721.0,0.068177103,3
19772,17275.0,0.07507765,1
19772,18149.0,0.13617578,1
19772,21021.0,0.16401367,1
19773,15218.0,0.9344703700000001,2
19773,15559.0,0.053355807000000005,2
19773,15570.0,0.173180106,4
19773,15579.0,0.524427486,4
19773,15580.0,0.087073563,2
19773,15611.0,0.7891970880000001,4
19773,15613.0,0.020563932,1
19773,15614.0,0.1290858,1
19773,15622.0,0.13286166,1
19773,15628.0,0.113856423,2
19773,18253.0,0.08530081,1
19773,19416.0,0.05573464,2
19773,19418.0,0.007060181,1
19774,10095.0,0.025217494,1
19774,15558.0,0.03686707,1
19774,15570.0,0.122435769,2
19774,15574.0,0.12513524,1
19774,15575.0,0.06729905,1
19774,15577.0,0.32945676599999996,4
19774,15580.0,0.009592418,1
19774,16380.0,0.047248587,1
19774,16384.0,0.02743286,1
19774,16386.0,0.162451485,3
19774,16388.0,0.141406794,3
19774,16390.0,0.047350585,1
19774,16391.0,0.06319425,1
19774,17274.0,0.00842445,1
19774,19687.0,0.017876102,1
19774,21048.0,0.232425685,2
19774,21059.0,0.13122706,1
19775,10251.0,0.372603327,11
19775,15218.0,0.363177964,3
19775,15611.0,0.90405809,3
19775,15703.0,0.0059046783,1
19775,15706.0,0.130950072,4
19775,15723.0,0.21858958,3
19775,15724.0,0.052180566,1
19775,18149.0,0.08121911600000001,3
19775,18152.0,0.019114427,1
19775,19418.0,0.020657485,1
19775,21021.0,0.069544429,2
19776,4633.0,0.32923418000000004,2
19776,4638.0,0.20784508000000002,2
19776,4647.0,0.38625388699999996,4
19776,4660.0,0.626189458,4
19776,15549.0,0.268689334,3
19776,15550.0,0.477638676,5
19776,15553.0,0.1675914,1
19776,16374.0,0.34269324600000006,4
19776,16378.0,0.14098118,1
19776,16393.0,0.09305599,1
19776,16397.0,0.06814342,1
19776,16400.0,0.012809058,2
19776,21062.0,0.13582186,1
19777,4653.0,0.17120442,1
19777,15705.0,0.12271332,1
19777,15707.0,0.0357674323,2
19777,15712.0,0.059691194,1
19777,15714.0,0.035780739,2
19777,15715.0,0.013330243299999999,2
19777,15718.0,0.1727929827,3
19777,18145.0,0.021712238,1
19777,18148.0,0.046071082,2
19777,18150.0,0.53705865,2
19777,18151.0,0.11883861,1
19777,18153.0,1.352912524,7
19777,18157.0,0.237528096,3
19777,19896.0,0.576859276,3
19778,4643.0,0.22125978940000002,3
19778,4646.0,0.035646893,1
19778,4648.0,0.12211473,1
19778,4654.0,0.29315695,1
19778,4658.0,0.018314818,1
19778,4992.0,0.04789868,1
19778,15562.0,0.10664306549999998,7
19778,15563.0,0.057973515,1
19778,15564.0,0.121629977,2
19778,19501.0,0.018403817,1
19778,19502.0,0.09879459800000001,2
19778,21556.0,0.031015515,1
19779,4643.0,0.44661502300000006,8
19779,4646.0,0.07892851,1
19779,4648.0,0.055895668,1
19779,4654.0,0.764509919,4
19779,4658.0,0.021347035,1
19779,10099.0,0.13473180099999998,2
19779,10185.0,0.32641338,3
19779,10188.0,0.099294787,2
19779,15555.0,0.23020804,1
19779,16383.0,0.1334209,1
19779,16386.0,0.7959231397,3
19779,16388.0,0.04033883,1
19780,10093.0,0.12550715399999998,2
19780,15611.0,0.14613739,1
19780,15629.0,0.087492645,1
19780,16374.0,0.132074427,2
19780,16378.0,0.44013747,4
19780,16392.0,0.5029441109999999,3
